ball_x,ball_y,ball_vx,ball_vy,paddle_direction,paddle_y,Ball.RADIUS,Paddle.L,Paddle.STEP,WIDTH,HEIGHT,BORDER,VELOCITY,FPS 
674,360,-12,4,0,340,10,80,20,800,400,20,12,30
662,364,-12,4,0,340,10,80,20,800,400,20,12,30
650,368,-12,4,0,340,10,80,20,800,400,20,12,30
638,364,-12,-4,0,340,10,80,20,800,400,20,12,30
626,360,-12,-4,0,340,10,80,20,800,400,20,12,30
614,356,-12,-4,0,340,10,80,20,800,400,20,12,30
602,352,-12,-4,0,340,10,80,20,800,400,20,12,30
590,348,-12,-4,0,340,10,80,20,800,400,20,12,30
578,344,-12,-4,0,340,10,80,20,800,400,20,12,30
566,340,-12,-4,0,340,10,80,20,800,400,20,12,30
554,336,-12,-4,0,340,10,80,20,800,400,20,12,30
542,332,-12,-4,0,340,10,80,20,800,400,20,12,30
530,328,-12,-4,-1,340,10,80,20,800,400,20,12,30
518,324,-12,-4,0,320,10,80,20,800,400,20,12,30
506,320,-12,-4,0,320,10,80,20,800,400,20,12,30
494,316,-12,-4,0,320,10,80,20,800,400,20,12,30
482,312,-12,-4,-1,320,10,80,20,800,400,20,12,30
470,308,-12,-4,0,300,10,80,20,800,400,20,12,30
458,304,-12,-4,0,300,10,80,20,800,400,20,12,30
446,300,-12,-4,0,300,10,80,20,800,400,20,12,30
434,296,-12,-4,0,300,10,80,20,800,400,20,12,30
422,292,-12,-4,-1,300,10,80,20,800,400,20,12,30
410,288,-12,-4,0,280,10,80,20,800,400,20,12,30
398,284,-12,-4,0,280,10,80,20,800,400,20,12,30
386,280,-12,-4,0,280,10,80,20,800,400,20,12,30
374,276,-12,-4,0,280,10,80,20,800,400,20,12,30
362,272,-12,-4,-1,280,10,80,20,800,400,20,12,30
350,268,-12,-4,0,260,10,80,20,800,400,20,12,30
338,264,-12,-4,0,260,10,80,20,800,400,20,12,30
326,260,-12,-4,0,260,10,80,20,800,400,20,12,30
314,256,-12,-4,-1,260,10,80,20,800,400,20,12,30
302,252,-12,-4,0,240,10,80,20,800,400,20,12,30
290,248,-12,-4,0,240,10,80,20,800,400,20,12,30
278,244,-12,-4,0,240,10,80,20,800,400,20,12,30
266,240,-12,-4,0,240,10,80,20,800,400,20,12,30
254,236,-12,-4,-1,240,10,80,20,800,400,20,12,30
242,232,-12,-4,0,220,10,80,20,800,400,20,12,30
230,228,-12,-4,0,220,10,80,20,800,400,20,12,30
218,224,-12,-4,0,220,10,80,20,800,400,20,12,30
206,220,-12,-4,0,220,10,80,20,800,400,20,12,30
194,216,-12,-4,-1,220,10,80,20,800,400,20,12,30
182,212,-12,-4,0,200,10,80,20,800,400,20,12,30
170,208,-12,-4,0,200,10,80,20,800,400,20,12,30
158,204,-12,-4,0,200,10,80,20,800,400,20,12,30
146,200,-12,-4,-1,200,10,80,20,800,400,20,12,30
134,196,-12,-4,0,180,10,80,20,800,400,20,12,30
122,192,-12,-4,0,180,10,80,20,800,400,20,12,30
110,188,-12,-4,0,180,10,80,20,800,400,20,12,30
98,184,-12,-4,0,180,10,80,20,800,400,20,12,30
86,180,-12,-4,-1,180,10,80,20,800,400,20,12,30
74,176,-12,-4,0,160,10,80,20,800,400,20,12,30
62,172,-12,-4,0,160,10,80,20,800,400,20,12,30
50,168,-12,-4,0,160,10,80,20,800,400,20,12,30
38,164,-12,-4,0,160,10,80,20,800,400,20,12,30
50,160,12,-4,0,160,10,80,20,800,400,20,12,30
62,156,12,-4,0,160,10,80,20,800,400,20,12,30
74,152,12,-4,0,160,10,80,20,800,400,20,12,30
86,148,12,-4,0,160,10,80,20,800,400,20,12,30
98,144,12,-4,0,160,10,80,20,800,400,20,12,30
110,140,12,-4,0,160,10,80,20,800,400,20,12,30
122,136,12,-4,0,160,10,80,20,800,400,20,12,30
134,132,12,-4,0,160,10,80,20,800,400,20,12,30
146,128,12,-4,0,160,10,80,20,800,400,20,12,30
158,124,12,-4,0,160,10,80,20,800,400,20,12,30
170,120,12,-4,0,160,10,80,20,800,400,20,12,30
182,116,12,-4,0,160,10,80,20,800,400,20,12,30
194,112,12,-4,0,160,10,80,20,800,400,20,12,30
206,108,12,-4,0,160,10,80,20,800,400,20,12,30
218,104,12,-4,0,160,10,80,20,800,400,20,12,30
230,100,12,-4,0,160,10,80,20,800,400,20,12,30
242,96,12,-4,0,160,10,80,20,800,400,20,12,30
254,92,12,-4,0,160,10,80,20,800,400,20,12,30
266,88,12,-4,0,160,10,80,20,800,400,20,12,30
278,84,12,-4,-1,160,10,80,20,800,400,20,12,30
290,80,12,-4,0,140,10,80,20,800,400,20,12,30
302,76,12,-4,0,140,10,80,20,800,400,20,12,30
314,72,12,-4,0,140,10,80,20,800,400,20,12,30
326,68,12,-4,0,140,10,80,20,800,400,20,12,30
338,64,12,-4,-1,140,10,80,20,800,400,20,12,30
350,60,12,-4,0,120,10,80,20,800,400,20,12,30
362,56,12,-4,0,120,10,80,20,800,400,20,12,30
374,52,12,-4,0,120,10,80,20,800,400,20,12,30
386,48,12,-4,0,120,10,80,20,800,400,20,12,30
398,44,12,-4,0,120,10,80,20,800,400,20,12,30
410,40,12,-4,0,120,10,80,20,800,400,20,12,30
422,36,12,-4,0,120,10,80,20,800,400,20,12,30
434,32,12,-4,0,120,10,80,20,800,400,20,12,30
446,36,12,4,0,120,10,80,20,800,400,20,12,30
458,40,12,4,0,120,10,80,20,800,400,20,12,30
470,44,12,4,-1,120,10,80,20,800,400,20,12,30
482,48,12,4,0,100,10,80,20,800,400,20,12,30
494,52,12,4,0,100,10,80,20,800,400,20,12,30
506,56,12,4,0,100,10,80,20,800,400,20,12,30
518,60,12,4,0,100,10,80,20,800,400,20,12,30
530,64,12,4,0,100,10,80,20,800,400,20,12,30
542,68,12,4,0,100,10,80,20,800,400,20,12,30
554,72,12,4,0,100,10,80,20,800,400,20,12,30
566,76,12,4,0,100,10,80,20,800,400,20,12,30
578,80,12,4,0,100,10,80,20,800,400,20,12,30
590,84,12,4,0,100,10,80,20,800,400,20,12,30
602,88,12,4,1,100,10,80,20,800,400,20,12,30
614,92,12,4,0,120,10,80,20,800,400,20,12,30
626,96,12,4,0,120,10,80,20,800,400,20,12,30
638,100,12,4,0,120,10,80,20,800,400,20,12,30
650,104,12,4,0,120,10,80,20,800,400,20,12,30
662,108,12,4,1,120,10,80,20,800,400,20,12,30
674,112,12,4,0,140,10,80,20,800,400,20,12,30
686,116,12,4,0,140,10,80,20,800,400,20,12,30
698,120,12,4,0,140,10,80,20,800,400,20,12,30
710,124,12,4,1,140,10,80,20,800,400,20,12,30
722,128,12,4,0,160,10,80,20,800,400,20,12,30
734,132,12,4,0,160,10,80,20,800,400,20,12,30
746,136,12,4,0,160,10,80,20,800,400,20,12,30
758,140,12,4,0,160,10,80,20,800,400,20,12,30
770,144,12,4,0,160,10,80,20,800,400,20,12,30
758,148,-12,4,0,160,10,80,20,800,400,20,12,30
746,152,-12,4,0,160,10,80,20,800,400,20,12,30
734,156,-12,4,0,160,10,80,20,800,400,20,12,30
722,160,-12,4,0,160,10,80,20,800,400,20,12,30
710,164,-12,4,0,160,10,80,20,800,400,20,12,30
698,168,-12,4,0,160,10,80,20,800,400,20,12,30
686,172,-12,4,0,160,10,80,20,800,400,20,12,30
674,176,-12,4,0,160,10,80,20,800,400,20,12,30
662,180,-12,4,0,160,10,80,20,800,400,20,12,30
650,184,-12,4,0,160,10,80,20,800,400,20,12,30
638,188,-12,4,0,160,10,80,20,800,400,20,12,30
626,192,-12,4,0,160,10,80,20,800,400,20,12,30
614,196,-12,4,0,160,10,80,20,800,400,20,12,30
602,200,-12,4,0,160,10,80,20,800,400,20,12,30
590,204,-12,4,0,160,10,80,20,800,400,20,12,30
578,208,-12,4,0,160,10,80,20,800,400,20,12,30
566,212,-12,4,0,160,10,80,20,800,400,20,12,30
554,216,-12,4,0,160,10,80,20,800,400,20,12,30
542,220,-12,4,0,160,10,80,20,800,400,20,12,30
530,224,-12,4,0,160,10,80,20,800,400,20,12,30
518,228,-12,4,0,160,10,80,20,800,400,20,12,30
506,232,-12,4,0,160,10,80,20,800,400,20,12,30
494,236,-12,4,0,160,10,80,20,800,400,20,12,30
482,240,-12,4,0,160,10,80,20,800,400,20,12,30
470,244,-12,4,0,160,10,80,20,800,400,20,12,30
458,248,-12,4,0,160,10,80,20,800,400,20,12,30
446,252,-12,4,0,160,10,80,20,800,400,20,12,30
434,256,-12,4,0,160,10,80,20,800,400,20,12,30
422,260,-12,4,0,160,10,80,20,800,400,20,12,30
410,264,-12,4,0,160,10,80,20,800,400,20,12,30
398,268,-12,4,0,160,10,80,20,800,400,20,12,30
386,272,-12,4,0,160,10,80,20,800,400,20,12,30
374,276,-12,4,0,160,10,80,20,800,400,20,12,30
362,280,-12,4,0,160,10,80,20,800,400,20,12,30
350,284,-12,4,0,160,10,80,20,800,400,20,12,30
338,288,-12,4,0,160,10,80,20,800,400,20,12,30
326,292,-12,4,0,160,10,80,20,800,400,20,12,30
314,296,-12,4,0,160,10,80,20,800,400,20,12,30
302,300,-12,4,0,160,10,80,20,800,400,20,12,30
290,304,-12,4,0,160,10,80,20,800,400,20,12,30
278,308,-12,4,0,160,10,80,20,800,400,20,12,30
266,312,-12,4,0,160,10,80,20,800,400,20,12,30
254,316,-12,4,0,160,10,80,20,800,400,20,12,30
242,320,-12,4,0,160,10,80,20,800,400,20,12,30
230,324,-12,4,0,160,10,80,20,800,400,20,12,30
218,328,-12,4,0,160,10,80,20,800,400,20,12,30
206,332,-12,4,0,160,10,80,20,800,400,20,12,30
194,336,-12,4,0,160,10,80,20,800,400,20,12,30
182,340,-12,4,0,160,10,80,20,800,400,20,12,30
170,344,-12,4,0,160,10,80,20,800,400,20,12,30
158,348,-12,4,0,160,10,80,20,800,400,20,12,30
146,352,-12,4,0,160,10,80,20,800,400,20,12,30
134,356,-12,4,0,160,10,80,20,800,400,20,12,30
122,360,-12,4,0,160,10,80,20,800,400,20,12,30
110,364,-12,4,0,160,10,80,20,800,400,20,12,30
98,368,-12,4,0,160,10,80,20,800,400,20,12,30
86,364,-12,-4,0,160,10,80,20,800,400,20,12,30
74,360,-12,-4,0,160,10,80,20,800,400,20,12,30
62,356,-12,-4,0,160,10,80,20,800,400,20,12,30
50,352,-12,-4,0,160,10,80,20,800,400,20,12,30
38,348,-12,-4,0,160,10,80,20,800,400,20,12,30
50,344,12,-4,0,160,10,80,20,800,400,20,12,30
62,340,12,-4,0,160,10,80,20,800,400,20,12,30
74,336,12,-4,0,160,10,80,20,800,400,20,12,30
86,332,12,-4,0,160,10,80,20,800,400,20,12,30
98,328,12,-4,0,160,10,80,20,800,400,20,12,30
110,324,12,-4,0,160,10,80,20,800,400,20,12,30
122,320,12,-4,0,160,10,80,20,800,400,20,12,30
134,316,12,-4,0,160,10,80,20,800,400,20,12,30
146,312,12,-4,0,160,10,80,20,800,400,20,12,30
158,308,12,-4,0,160,10,80,20,800,400,20,12,30
170,304,12,-4,0,160,10,80,20,800,400,20,12,30
182,300,12,-4,0,160,10,80,20,800,400,20,12,30
194,296,12,-4,0,160,10,80,20,800,400,20,12,30
206,292,12,-4,0,160,10,80,20,800,400,20,12,30
218,288,12,-4,0,160,10,80,20,800,400,20,12,30
230,284,12,-4,0,160,10,80,20,800,400,20,12,30
242,280,12,-4,0,160,10,80,20,800,400,20,12,30
254,276,12,-4,0,160,10,80,20,800,400,20,12,30
266,272,12,-4,0,160,10,80,20,800,400,20,12,30
278,268,12,-4,0,160,10,80,20,800,400,20,12,30
290,264,12,-4,0,160,10,80,20,800,400,20,12,30
302,260,12,-4,0,160,10,80,20,800,400,20,12,30
314,256,12,-4,0,160,10,80,20,800,400,20,12,30
326,252,12,-4,0,160,10,80,20,800,400,20,12,30
338,248,12,-4,0,160,10,80,20,800,400,20,12,30
350,244,12,-4,0,160,10,80,20,800,400,20,12,30
362,240,12,-4,0,160,10,80,20,800,400,20,12,30
374,236,12,-4,0,160,10,80,20,800,400,20,12,30
386,232,12,-4,-1,160,10,80,20,800,400,20,12,30
398,228,12,-4,0,140,10,80,20,800,400,20,12,30
410,224,12,-4,0,140,10,80,20,800,400,20,12,30
422,220,12,-4,0,140,10,80,20,800,400,20,12,30
434,216,12,-4,0,140,10,80,20,800,400,20,12,30
446,212,12,-4,-1,140,10,80,20,800,400,20,12,30
458,208,12,-4,0,120,10,80,20,800,400,20,12,30
470,204,12,-4,0,120,10,80,20,800,400,20,12,30
482,200,12,-4,0,120,10,80,20,800,400,20,12,30
494,196,12,-4,0,120,10,80,20,800,400,20,12,30
506,192,12,-4,0,120,10,80,20,800,400,20,12,30
518,188,12,-4,0,120,10,80,20,800,400,20,12,30
530,184,12,-4,0,120,10,80,20,800,400,20,12,30
542,180,12,-4,0,120,10,80,20,800,400,20,12,30
554,176,12,-4,0,120,10,80,20,800,400,20,12,30
566,172,12,-4,0,120,10,80,20,800,400,20,12,30
578,168,12,-4,0,120,10,80,20,800,400,20,12,30
590,164,12,-4,0,120,10,80,20,800,400,20,12,30
602,160,12,-4,0,120,10,80,20,800,400,20,12,30
614,156,12,-4,0,120,10,80,20,800,400,20,12,30
626,152,12,-4,0,120,10,80,20,800,400,20,12,30
638,148,12,-4,0,120,10,80,20,800,400,20,12,30
650,144,12,-4,0,120,10,80,20,800,400,20,12,30
662,140,12,-4,0,120,10,80,20,800,400,20,12,30
674,136,12,-4,0,120,10,80,20,800,400,20,12,30
686,132,12,-4,0,120,10,80,20,800,400,20,12,30
698,128,12,-4,0,120,10,80,20,800,400,20,12,30
710,124,12,-4,0,120,10,80,20,800,400,20,12,30
722,120,12,-4,0,120,10,80,20,800,400,20,12,30
734,116,12,-4,0,120,10,80,20,800,400,20,12,30
746,112,12,-4,0,120,10,80,20,800,400,20,12,30
758,108,12,-4,0,120,10,80,20,800,400,20,12,30
770,104,12,-4,0,120,10,80,20,800,400,20,12,30
758,100,-12,-4,0,120,10,80,20,800,400,20,12,30
746,96,-12,-4,0,120,10,80,20,800,400,20,12,30
734,92,-12,-4,0,120,10,80,20,800,400,20,12,30
722,88,-12,-4,0,120,10,80,20,800,400,20,12,30
710,84,-12,-4,0,120,10,80,20,800,400,20,12,30
698,80,-12,-4,0,120,10,80,20,800,400,20,12,30
686,76,-12,-4,0,120,10,80,20,800,400,20,12,30
674,72,-12,-4,0,120,10,80,20,800,400,20,12,30
662,68,-12,-4,0,120,10,80,20,800,400,20,12,30
650,64,-12,-4,0,120,10,80,20,800,400,20,12,30
638,60,-12,-4,0,120,10,80,20,800,400,20,12,30
626,56,-12,-4,0,120,10,80,20,800,400,20,12,30
614,52,-12,-4,0,120,10,80,20,800,400,20,12,30
602,48,-12,-4,0,120,10,80,20,800,400,20,12,30
590,44,-12,-4,0,120,10,80,20,800,400,20,12,30
578,40,-12,-4,0,120,10,80,20,800,400,20,12,30
566,36,-12,-4,0,120,10,80,20,800,400,20,12,30
554,32,-12,-4,0,120,10,80,20,800,400,20,12,30
542,36,-12,4,0,120,10,80,20,800,400,20,12,30
530,40,-12,4,0,120,10,80,20,800,400,20,12,30
518,44,-12,4,0,120,10,80,20,800,400,20,12,30
506,48,-12,4,0,120,10,80,20,800,400,20,12,30
494,52,-12,4,0,120,10,80,20,800,400,20,12,30
482,56,-12,4,0,120,10,80,20,800,400,20,12,30
470,60,-12,4,0,120,10,80,20,800,400,20,12,30
458,64,-12,4,0,120,10,80,20,800,400,20,12,30
446,68,-12,4,0,120,10,80,20,800,400,20,12,30
434,72,-12,4,0,120,10,80,20,800,400,20,12,30
422,76,-12,4,0,120,10,80,20,800,400,20,12,30
410,80,-12,4,0,120,10,80,20,800,400,20,12,30
398,84,-12,4,0,120,10,80,20,800,400,20,12,30
386,88,-12,4,0,120,10,80,20,800,400,20,12,30
374,92,-12,4,0,120,10,80,20,800,400,20,12,30
362,96,-12,4,0,120,10,80,20,800,400,20,12,30
350,100,-12,4,0,120,10,80,20,800,400,20,12,30
338,104,-12,4,0,120,10,80,20,800,400,20,12,30
326,108,-12,4,0,120,10,80,20,800,400,20,12,30
314,112,-12,4,0,120,10,80,20,800,400,20,12,30
302,116,-12,4,0,120,10,80,20,800,400,20,12,30
290,120,-12,4,0,120,10,80,20,800,400,20,12,30
278,124,-12,4,0,120,10,80,20,800,400,20,12,30
266,128,-12,4,0,120,10,80,20,800,400,20,12,30
254,132,-12,4,0,120,10,80,20,800,400,20,12,30
242,136,-12,4,0,120,10,80,20,800,400,20,12,30
230,140,-12,4,0,120,10,80,20,800,400,20,12,30
218,144,-12,4,0,120,10,80,20,800,400,20,12,30
206,148,-12,4,0,120,10,80,20,800,400,20,12,30
194,152,-12,4,0,120,10,80,20,800,400,20,12,30
182,156,-12,4,0,120,10,80,20,800,400,20,12,30
170,160,-12,4,0,120,10,80,20,800,400,20,12,30
158,164,-12,4,0,120,10,80,20,800,400,20,12,30
146,168,-12,4,0,120,10,80,20,800,400,20,12,30
134,172,-12,4,0,120,10,80,20,800,400,20,12,30
122,176,-12,4,0,120,10,80,20,800,400,20,12,30
110,180,-12,4,0,120,10,80,20,800,400,20,12,30
98,184,-12,4,0,120,10,80,20,800,400,20,12,30
86,188,-12,4,0,120,10,80,20,800,400,20,12,30
74,192,-12,4,0,120,10,80,20,800,400,20,12,30
62,196,-12,4,0,120,10,80,20,800,400,20,12,30
50,200,-12,4,1,120,10,80,20,800,400,20,12,30
38,204,-12,4,0,140,10,80,20,800,400,20,12,30
50,208,12,4,0,140,10,80,20,800,400,20,12,30
62,212,12,4,0,140,10,80,20,800,400,20,12,30
74,216,12,4,0,140,10,80,20,800,400,20,12,30
86,220,12,4,1,140,10,80,20,800,400,20,12,30
98,224,12,4,0,160,10,80,20,800,400,20,12,30
110,228,12,4,0,160,10,80,20,800,400,20,12,30
122,232,12,4,0,160,10,80,20,800,400,20,12,30
134,236,12,4,1,160,10,80,20,800,400,20,12,30
146,240,12,4,0,180,10,80,20,800,400,20,12,30
158,244,12,4,0,180,10,80,20,800,400,20,12,30
170,248,12,4,0,180,10,80,20,800,400,20,12,30
182,252,12,4,0,180,10,80,20,800,400,20,12,30
194,256,12,4,1,180,10,80,20,800,400,20,12,30
206,260,12,4,0,200,10,80,20,800,400,20,12,30
218,264,12,4,0,200,10,80,20,800,400,20,12,30
230,268,12,4,0,200,10,80,20,800,400,20,12,30
242,272,12,4,0,200,10,80,20,800,400,20,12,30
254,276,12,4,1,200,10,80,20,800,400,20,12,30
266,280,12,4,0,220,10,80,20,800,400,20,12,30
278,284,12,4,0,220,10,80,20,800,400,20,12,30
290,288,12,4,0,220,10,80,20,800,400,20,12,30
302,292,12,4,1,220,10,80,20,800,400,20,12,30
314,296,12,4,0,240,10,80,20,800,400,20,12,30
326,300,12,4,0,240,10,80,20,800,400,20,12,30
338,304,12,4,0,240,10,80,20,800,400,20,12,30
350,308,12,4,1,240,10,80,20,800,400,20,12,30
362,312,12,4,0,260,10,80,20,800,400,20,12,30
374,316,12,4,0,260,10,80,20,800,400,20,12,30
386,320,12,4,0,260,10,80,20,800,400,20,12,30
398,324,12,4,1,260,10,80,20,800,400,20,12,30
410,328,12,4,0,280,10,80,20,800,400,20,12,30
422,332,12,4,0,280,10,80,20,800,400,20,12,30
434,336,12,4,0,280,10,80,20,800,400,20,12,30
446,340,12,4,1,280,10,80,20,800,400,20,12,30
458,344,12,4,0,300,10,80,20,800,400,20,12,30
470,348,12,4,0,300,10,80,20,800,400,20,12,30
482,352,12,4,0,300,10,80,20,800,400,20,12,30
494,356,12,4,1,300,10,80,20,800,400,20,12,30
506,360,12,4,0,320,10,80,20,800,400,20,12,30
518,364,12,4,0,320,10,80,20,800,400,20,12,30
530,368,12,4,0,320,10,80,20,800,400,20,12,30
542,364,12,-4,0,320,10,80,20,800,400,20,12,30
554,360,12,-4,1,320,10,80,20,800,400,20,12,30
566,356,12,-4,0,340,10,80,20,800,400,20,12,30
578,352,12,-4,0,340,10,80,20,800,400,20,12,30
590,348,12,-4,0,340,10,80,20,800,400,20,12,30
602,344,12,-4,0,340,10,80,20,800,400,20,12,30
614,340,12,-4,0,340,10,80,20,800,400,20,12,30
626,336,12,-4,0,340,10,80,20,800,400,20,12,30
638,332,12,-4,0,340,10,80,20,800,400,20,12,30
650,328,12,-4,0,340,10,80,20,800,400,20,12,30
662,324,12,-4,0,340,10,80,20,800,400,20,12,30
674,320,12,-4,-1,340,10,80,20,800,400,20,12,30
686,316,12,-4,0,320,10,80,20,800,400,20,12,30
698,312,12,-4,0,320,10,80,20,800,400,20,12,30
710,308,12,-4,0,320,10,80,20,800,400,20,12,30
722,304,12,-4,-1,320,10,80,20,800,400,20,12,30
734,300,12,-4,0,300,10,80,20,800,400,20,12,30
746,296,12,-4,0,300,10,80,20,800,400,20,12,30
758,292,12,-4,0,300,10,80,20,800,400,20,12,30
770,288,12,-4,0,300,10,80,20,800,400,20,12,30
758,284,-12,-4,-1,300,10,80,20,800,400,20,12,30
746,280,-12,-4,0,280,10,80,20,800,400,20,12,30
734,276,-12,-4,0,280,10,80,20,800,400,20,12,30
722,272,-12,-4,0,280,10,80,20,800,400,20,12,30
710,268,-12,-4,0,280,10,80,20,800,400,20,12,30
698,264,-12,-4,0,280,10,80,20,800,400,20,12,30
686,260,-12,-4,0,280,10,80,20,800,400,20,12,30
674,256,-12,-4,0,280,10,80,20,800,400,20,12,30
662,252,-12,-4,0,280,10,80,20,800,400,20,12,30
650,248,-12,-4,0,280,10,80,20,800,400,20,12,30
638,244,-12,-4,0,280,10,80,20,800,400,20,12,30
626,240,-12,-4,0,280,10,80,20,800,400,20,12,30
614,236,-12,-4,0,280,10,80,20,800,400,20,12,30
602,232,-12,-4,0,280,10,80,20,800,400,20,12,30
590,228,-12,-4,0,280,10,80,20,800,400,20,12,30
578,224,-12,-4,0,280,10,80,20,800,400,20,12,30
566,220,-12,-4,0,280,10,80,20,800,400,20,12,30
554,216,-12,-4,0,280,10,80,20,800,400,20,12,30
542,212,-12,-4,0,280,10,80,20,800,400,20,12,30
530,208,-12,-4,0,280,10,80,20,800,400,20,12,30
518,204,-12,-4,0,280,10,80,20,800,400,20,12,30
506,200,-12,-4,0,280,10,80,20,800,400,20,12,30
494,196,-12,-4,0,280,10,80,20,800,400,20,12,30
482,192,-12,-4,0,280,10,80,20,800,400,20,12,30
470,188,-12,-4,0,280,10,80,20,800,400,20,12,30
458,184,-12,-4,0,280,10,80,20,800,400,20,12,30
446,180,-12,-4,0,280,10,80,20,800,400,20,12,30
434,176,-12,-4,0,280,10,80,20,800,400,20,12,30
422,172,-12,-4,0,280,10,80,20,800,400,20,12,30
410,168,-12,-4,0,280,10,80,20,800,400,20,12,30
398,164,-12,-4,0,280,10,80,20,800,400,20,12,30
386,160,-12,-4,0,280,10,80,20,800,400,20,12,30
374,156,-12,-4,0,280,10,80,20,800,400,20,12,30
362,152,-12,-4,0,280,10,80,20,800,400,20,12,30
350,148,-12,-4,0,280,10,80,20,800,400,20,12,30
338,144,-12,-4,0,280,10,80,20,800,400,20,12,30
326,140,-12,-4,0,280,10,80,20,800,400,20,12,30
314,136,-12,-4,0,280,10,80,20,800,400,20,12,30
302,132,-12,-4,0,280,10,80,20,800,400,20,12,30
290,128,-12,-4,0,280,10,80,20,800,400,20,12,30
278,124,-12,-4,0,280,10,80,20,800,400,20,12,30
266,120,-12,-4,0,280,10,80,20,800,400,20,12,30
254,116,-12,-4,0,280,10,80,20,800,400,20,12,30
242,112,-12,-4,0,280,10,80,20,800,400,20,12,30
230,108,-12,-4,0,280,10,80,20,800,400,20,12,30
218,104,-12,-4,0,280,10,80,20,800,400,20,12,30
206,100,-12,-4,0,280,10,80,20,800,400,20,12,30
194,96,-12,-4,0,280,10,80,20,800,400,20,12,30
182,92,-12,-4,0,280,10,80,20,800,400,20,12,30
170,88,-12,-4,0,280,10,80,20,800,400,20,12,30
158,84,-12,-4,0,280,10,80,20,800,400,20,12,30
146,80,-12,-4,0,280,10,80,20,800,400,20,12,30
134,76,-12,-4,0,280,10,80,20,800,400,20,12,30
122,72,-12,-4,0,280,10,80,20,800,400,20,12,30
110,68,-12,-4,0,280,10,80,20,800,400,20,12,30
98,64,-12,-4,0,280,10,80,20,800,400,20,12,30
86,60,-12,-4,0,280,10,80,20,800,400,20,12,30
74,56,-12,-4,0,280,10,80,20,800,400,20,12,30
62,52,-12,-4,0,280,10,80,20,800,400,20,12,30
50,48,-12,-4,0,280,10,80,20,800,400,20,12,30
38,44,-12,-4,0,280,10,80,20,800,400,20,12,30
50,40,12,-4,0,280,10,80,20,800,400,20,12,30
62,36,12,-4,0,280,10,80,20,800,400,20,12,30
74,32,12,-4,0,280,10,80,20,800,400,20,12,30
86,36,12,4,0,280,10,80,20,800,400,20,12,30
98,40,12,4,0,280,10,80,20,800,400,20,12,30
110,44,12,4,0,280,10,80,20,800,400,20,12,30
122,48,12,4,0,280,10,80,20,800,400,20,12,30
134,52,12,4,0,280,10,80,20,800,400,20,12,30
146,56,12,4,0,280,10,80,20,800,400,20,12,30
158,60,12,4,0,280,10,80,20,800,400,20,12,30
170,64,12,4,0,280,10,80,20,800,400,20,12,30
182,68,12,4,0,280,10,80,20,800,400,20,12,30
194,72,12,4,0,280,10,80,20,800,400,20,12,30
206,76,12,4,0,280,10,80,20,800,400,20,12,30
218,80,12,4,0,280,10,80,20,800,400,20,12,30
230,84,12,4,0,280,10,80,20,800,400,20,12,30
242,88,12,4,0,280,10,80,20,800,400,20,12,30
254,92,12,4,0,280,10,80,20,800,400,20,12,30
266,96,12,4,0,280,10,80,20,800,400,20,12,30
278,100,12,4,0,280,10,80,20,800,400,20,12,30
290,104,12,4,0,280,10,80,20,800,400,20,12,30
302,108,12,4,0,280,10,80,20,800,400,20,12,30
314,112,12,4,0,280,10,80,20,800,400,20,12,30
326,116,12,4,0,280,10,80,20,800,400,20,12,30
338,120,12,4,0,280,10,80,20,800,400,20,12,30
350,124,12,4,0,280,10,80,20,800,400,20,12,30
362,128,12,4,-1,280,10,80,20,800,400,20,12,30
374,132,12,4,0,260,10,80,20,800,400,20,12,30
386,136,12,4,0,260,10,80,20,800,400,20,12,30
398,140,12,4,0,260,10,80,20,800,400,20,12,30
410,144,12,4,0,260,10,80,20,800,400,20,12,30
422,148,12,4,0,260,10,80,20,800,400,20,12,30
434,152,12,4,0,260,10,80,20,800,400,20,12,30
446,156,12,4,0,260,10,80,20,800,400,20,12,30
458,160,12,4,0,260,10,80,20,800,400,20,12,30
470,164,12,4,0,260,10,80,20,800,400,20,12,30
482,168,12,4,0,260,10,80,20,800,400,20,12,30
494,172,12,4,0,260,10,80,20,800,400,20,12,30
506,176,12,4,0,260,10,80,20,800,400,20,12,30
518,180,12,4,0,260,10,80,20,800,400,20,12,30
530,184,12,4,0,260,10,80,20,800,400,20,12,30
542,188,12,4,-1,260,10,80,20,800,400,20,12,30
554,192,12,4,0,240,10,80,20,800,400,20,12,30
566,196,12,4,0,240,10,80,20,800,400,20,12,30
578,200,12,4,0,240,10,80,20,800,400,20,12,30
